timestamp,bus-6186_rss,bus-6186_x,bus-6186_y,bus-4604_rss,bus-4604_x,bus-4604_y,madsen-nuc1-b210,cnode-mario-dd-b210,cellsdr1-hospital-comp,bus-6182_rss,bus-6182_x,bus-6182_y,bus-4817_rss,bus-4817_x,bus-4817_y,cbrssdr1-honors-comp,cnode-ustar-dd-b210,cbrssdr1-browning-comp,sagepoint-nuc2-b210,bookstore-nuc2-b210,garage-nuc2-b210,cbrssdr1-smt-comp,cnode-wasatch-dd-b210,ebc-nuc1-b210,cnode-moran-dd-b210,web-nuc1-b210,bus-6183_rss,bus-6183_x,bus-6183_y,humanities-nuc2-b210,bus-5175_rss,bus-5175_x,bus-5175_y,bus-6180_rss,bus-6180_x,bus-6180_y,bus-4410_rss,bus-4410_x,bus-4410_y,moran-nuc2-b210,cbrssdr1-hospital-comp,law73-nuc2-b210,cnode-ebc-dd-b210,cbrssdr1-ustar-comp,bus-4407_rss,bus-4407_x,bus-4407_y,cellsdr1-smt-comp,bus-4603_rss,bus-4603_x,bus-4603_y,law73-nuc1-b210,cnode-guesthouse-dd-b210,cbrssdr1-fm-comp,sagepoint-nuc1-b210,cbrssdr1-bes-comp,guesthouse-nuc2-b210,bus-6185_rss,bus-6185_x,bus-6185_y,madsen-nuc2-b210,garage-nuc1-b210,tx_1_x_coord,tx_1_y_coord,tx_2_x_coord,tx_2_y_coord
2022-04-25 14:19:57,-101,-1,-1,-101,-1,-1,-91.05347489681172,-101,-101,-101,-1,-1,-101,-1,-1,-93.99766683147605,-101,-101,-101,-101,-101,-101,-101,-76.82218264835566,-101,-101,-54.89724046325128,40.7701301574707,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-75.46911062992983,-101,-101,-56.48218663253896,-101,-1,-1,-101,-64.98748878892836,40.76513671875,-111.84534454345703,-93.62833131294036,-101,-101,-88.57466379461943,-72.97605498141215,-82.7090696448061,-101,-1,-1,-101,-78.65033514821913,40.76265884,-111.84683837,40.77212394,-111.84248669
2022-04-25 14:20:05,-101,-1,-1,-101,-1,-1,-91.7464134965192,-101,-101,-101,-1,-1,-101,-1,-1,-94.124406180116,-101,-101,-101,-101,-101,-101,-101,-69.46951127512153,-101,-101,-52.847524906363375,40.770172119140625,-111.8422622680664,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-67.59967378076891,-101,-101,-74.83734702526422,-101,-1,-1,-101,-65.79677974654307,40.7651481628418,-111.84535217285156,-93.59065289541165,-101,-101,-88.11056190726603,-71.3233671518332,-83.88658710125128,-101,-1,-1,-101,-77.48481701693413,40.76273266,-111.84680231,40.7726002,-111.84213244
2022-04-25 14:20:09,-101,-1,-1,-101,-1,-1,-90.27675448916717,-101,-101,-101,-1,-1,-101,-1,-1,-88.3903822673148,-101,-101,-101,-101,-101,-101,-101,-76.12641088116546,-101,-101,-59.11172126509082,40.77019119262695,-111.84225463867188,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-68.01046256041656,-101,-101,-66.77046760707978,-101,-1,-1,-101,-63.07240928325028,40.765037536621094,-111.84528350830078,-93.74734114494791,-101,-101,-86.1583108483753,-77.16907308449608,-88.77195401194344,-101,-1,-1,-101,-67.87633229480517,40.7627708,-111.84677431,40.77276817,-111.84189781
2022-04-25 14:20:12,-101,-1,-1,-101,-1,-1,-92.57106378367881,-101,-101,-101,-1,-1,-101,-1,-1,-90.36503590574992,-101,-101,-101,-101,-101,-101,-101,-71.63375830714598,-101,-101,-55.84106519555392,40.77018356323242,-111.8421630859375,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-69.36266975559293,-101,-101,-74.1880478120776,-101,-1,-1,-101,-70.61783924014918,40.76493453979492,-111.84524536132812,-95.13707202922122,-101,-101,-86.07465556684917,-81.59737571527674,-77.48599391108985,-101,-1,-1,-101,-74.16578866000516,40.7628053,-111.8467494,40.77287673,-111.84170888
2022-04-25 14:20:16,-101,-1,-1,-101,-1,-1,-92.18985407368527,-101,-101,-101,-1,-1,-101,-1,-1,-86.27374494902553,-101,-101,-101,-101,-101,-101,-101,-72.22948146680727,-101,-101,-60.0632055958087,40.7701301574707,-111.84203338623047,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-72.53916841292855,-101,-101,-77.10622267014327,-101,-1,-1,-101,-58.7164314650165,40.764739990234375,-111.84513092041016,-93.0261369452023,-101,-101,-87.72181070717922,-72.27904753574522,-85.45077618866253,-101,-1,-1,-101,-74.5229357217026,40.76284704,-111.84671934,40.77294616,-111.84150087
2022-04-25 14:20:20,-101,-1,-1,-101,-1,-1,-91.28128938904014,-101,-101,-101,-1,-1,-101,-1,-1,-93.01805547476599,-101,-101,-101,-101,-101,-101,-101,-80.91831491179848,-101,-101,-72.11750278678156,40.77009963989258,-111.842041015625,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-67.38985526318254,-101,-101,-61.22511592349344,-101,-1,-1,-101,-42.0086848696038,40.76458740234375,-111.84497833251953,-93.59994554645439,-101,-101,-88.2591746851391,-68.30441039012481,-87.6610574409407,-101,-1,-1,-101,-75.6208002604239,40.76288718,-111.84667868,40.77298932,-111.84129528
2022-04-25 14:20:23,-101,-1,-1,-101,-1,-1,-89.92544714160451,-101,-101,-101,-1,-1,-101,-1,-1,-89.76587992592607,-101,-101,-101,-101,-101,-101,-101,-81.40215407639188,-101,-101,-66.57328677530087,40.77006149291992,-111.84207916259766,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-76.12264038346125,-101,-101,-74.3837022525172,-101,-1,-1,-101,-50.08177162378512,40.76445388793945,-111.8448486328125,-93.84879224572651,-101,-101,-84.9683573292868,-79.2447176938967,-89.97408345703748,-101,-1,-1,-101,-74.35326428297792,40.76291485,-111.84664524,40.77301925,-111.84112109
2022-04-25 14:20:27,-101,-1,-1,-101,-1,-1,-90.07997727275847,-101,-101,-101,-1,-1,-101,-1,-1,-89.10393085620984,-101,-101,-101,-101,-101,-101,-101,-75.15216433134216,-101,-101,-59.44841547737276,40.77009201049805,-111.84209442138672,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-68.28671970225246,-101,-101,-60.56917759265059,-101,-1,-1,-101,-46.86204954470965,40.7643928527832,-111.84480285644531,-93.1652580470073,-101,-101,-86.23788625985328,-78.01668176922485,-90.89819689306678,-101,-1,-1,-101,-77.32370156501779,40.76297205,-111.84662127,40.7730306,-111.84086987
2022-04-25 14:20:32,-101,-1,-1,-101,-1,-1,-92.20770433528352,-101,-101,-101,-1,-1,-101,-1,-1,-86.46625096554045,-101,-101,-101,-101,-101,-101,-101,-69.57226325755593,-101,-101,-64.83923073633923,40.77016830444336,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-67.35118079920112,-101,-101,-72.53619161878048,-101,-1,-1,-101,-44.35325150598906,40.7642707824707,-111.84468841552734,-92.33432560880689,-101,-101,-83.10979407010278,-71.69390167579243,-79.92415848873402,-101,-1,-1,-101,-68.48757516593166,40.76300843,-111.84658865,40.77296501,-111.84069491
2022-04-25 14:20:36,-101,-1,-1,-101,-1,-1,-89.8568893772574,-101,-101,-101,-1,-1,-101,-1,-1,-88.71415216244023,-101,-101,-101,-101,-101,-101,-101,-64.25012057193136,-101,-101,-62.37080669506461,40.770206451416016,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-71.56193839128096,-101,-101,-72.99994918729814,-101,-1,-1,-101,-47.545686345803155,40.76424789428711,-111.84444427490234,-93.92868045620949,-101,-101,-88.22899329075778,-69.39583121683131,-81.74663100210479,-101,-1,-1,-101,-74.82312466645615,40.76302416,-111.84653338,40.77290403,-111.84067179
2022-04-25 14:20:40,-101,-1,-1,-101,-1,-1,-92.33503267037341,-101,-101,-101,-1,-1,-101,-1,-1,-84.38416496311147,-101,-101,-101,-101,-101,-101,-101,-66.27367326564152,-101,-101,-61.47929527171925,40.77022171020508,-111.84211730957031,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-67.49297736962544,-101,-101,-74.31077531813833,-101,-1,-1,-101,-43.25867053877111,40.76433563232422,-111.84415435791016,-94.73234607109808,-101,-101,-86.45755447032556,-65.29244833017033,-83.34222156264676,-101,-1,-1,-101,-71.7266785797493,40.76307107,-111.84649002,40.77277733,-111.84068768
2022-04-25 14:20:44,-101,-1,-1,-101,-1,-1,-91.26367937916932,-101,-101,-101,-1,-1,-101,-1,-1,-85.12268290433896,-101,-101,-101,-101,-101,-101,-101,-77.2200777331701,-101,-101,-67.37180391439891,40.77024459838867,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-73.8531563214873,-101,-101,-75.46986455475898,-101,-1,-1,-101,-48.04637994429431,40.76445007324219,-111.8438720703125,-92.4348293008236,-101,-101,-84.78975977683862,-72.28404800625137,-82.0213853160199,-101,-1,-1,-101,-68.90582872628161,40.76311563,-111.84645633,40.77254177,-111.84070137
2022-04-25 14:20:48,-101,-1,-1,-101,-1,-1,-91.9850238965247,-101,-101,-101,-1,-1,-101,-1,-1,-83.08469796148847,-101,-101,-101,-101,-101,-101,-101,-68.65442670144253,-101,-101,-67.14932149964098,40.770259857177734,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-69.1981735206162,-101,-101,-71.35001044587244,-101,-1,-1,-101,-47.95232347053346,40.764564514160156,-111.84374237060547,-93.25834282898529,-101,-101,-85.74326376131302,-62.58952977533589,-73.73546678868364,-101,-1,-1,-101,-63.328612817835754,40.76313636,-111.84640742,40.77226104,-111.84069718
2022-04-25 14:20:52,-101,-1,-1,-101,-1,-1,-91.91605259601258,-101,-101,-101,-1,-1,-101,-1,-1,-81.89561850610201,-101,-101,-101,-101,-101,-101,-101,-75.2642301670318,-101,-101,-66.90999807509905,40.770267486572266,-111.84213256835938,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-74.56173506041223,-101,-101,-71.14444280072473,-101,-1,-1,-101,-64.62225157143875,40.76474380493164,-111.84381866455078,-93.61244027100129,-101,-101,-82.90690233678745,-57.25407461612237,-71.81450434054528,-101,-1,-1,-101,-64.78908291291884,40.76315733,-111.84634284,40.77192756,-111.84068303
2022-04-25 14:20:56,-101,-1,-1,-101,-1,-1,-90.38161827322183,-101,-101,-101,-1,-1,-101,-1,-1,-83.8865066928522,-101,-101,-101,-101,-101,-101,-101,-80.30475202622505,-101,-101,-62.58362508734563,40.770263671875,-111.84213256835938,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-72.02933044479894,-101,-101,-75.14619772614536,-101,-1,-1,-101,-50.26282942929932,40.76493453979492,-111.84400177001953,-93.5942456364006,-101,-101,-82.64336284296394,-70.09807688451491,-69.82100477974294,-101,-1,-1,-101,-66.37008402029826,40.76317873,-111.84630222,40.77165709,-111.84061489
2022-04-25 14:21:04,-101,-1,-1,-101,-1,-1,-84.0734154367378,-101,-101,-101,-1,-1,-101,-1,-1,-83.79289433574323,-101,-101,-101,-101,-101,-101,-101,-101,-101,-101,-57.25402983127158,40.770259857177734,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-71.84051801322703,-101,-101,-68.01557508340876,-101,-1,-1,-101,-47.997816973382015,40.76530838012695,-111.84430694580078,-93.21664872843391,-101,-101,-83.64228653354948,-67.71600209869096,-84.73272344579988,-101,-1,-1,-101,-64.09886245502933,40.76323359,-111.84625506,40.77145699,-111.84088756
2022-04-25 14:21:18,-101,-1,-1,-101,-1,-1,-88.47975276174482,-101,-101,-101,-1,-1,-101,-1,-1,-79.38913923781877,-101,-101,-101,-101,-101,-101,-101,-73.30701340621357,-101,-101,-47.530506458999106,40.770259857177734,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-75.64334065820711,-101,-101,-70.09144525160164,-101,-1,-1,-101,-53.18942331271546,40.76601791381836,-111.8441390991211,-94.34010922410934,-101,-101,-86.87912385947126,-74.12758693035578,-82.52696602140688,-101,-1,-1,-101,-61.51300979587865,40.76314614,-111.84602653,40.77093632,-111.84168049
2022-04-25 14:21:22,-101,-1,-1,-101,-1,-1,-82.85656850828721,-101,-101,-101,-1,-1,-101,-1,-1,-78.43615041926458,-101,-101,-101,-101,-101,-101,-101,-68.26916575072391,-101,-101,-40.58122035000891,40.77025604248047,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-78.2832758211177,-101,-101,-58.84235045141664,-101,-1,-1,-101,-49.32788375891309,40.76626968383789,-111.8441162109375,-93.19819140634364,-101,-101,-82.64741309667336,-65.86433322699543,-77.58027496248597,-101,-1,-1,-101,-58.16307088253283,40.76310754,-111.8459637,40.77076184,-111.84165258
2022-04-25 14:21:26,-101,-1,-1,-101,-1,-1,-83.79103487882506,-101,-101,-101,-1,-1,-101,-1,-1,-75.28534340478325,-101,-101,-101,-101,-101,-101,-101,-64.01190050147883,-101,-101,-42.578420869500526,40.77025604248047,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-83.59424710413623,-101,-101,-47.77623886408698,-101,-1,-1,-101,-47.7446788653949,40.76652526855469,-111.84413146972656,-93.4825941260042,-101,-101,-81.83350595999373,-68.0513512469249,-70.55121109520327,-101,-1,-1,-101,-66.76490973517278,40.76306711,-111.84590228,40.77058174,-111.84149802
2022-04-25 14:21:33,-101,-1,-1,-101,-1,-1,-89.71411900725158,-101,-101,-101,-1,-1,-101,-1,-1,-71.96989749558874,-101,-101,-101,-101,-101,-101,-101,-61.44802396025251,-101,-101,-39.48339447724,40.77025604248047,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-74.91434361790283,-101,-101,-56.95283395821648,-101,-1,-1,-101,-59.761493225313764,40.76694107055664,-111.84420776367188,-93.32026913140643,-101,-101,-80.58641524950406,-70.34301340115351,-73.28814812458701,-101,-1,-1,-101,-60.41577285591609,40.76300535,-111.84579499,40.77031736,-111.84123388
2022-04-25 14:21:37,-101,-1,-1,-101,-1,-1,-86.83814507349182,-101,-101,-101,-1,-1,-101,-1,-1,-69.57878155583322,-101,-101,-101,-101,-101,-101,-101,-64.21328271592432,-101,-101,-49.73655518029075,40.77025604248047,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-73.24602874233167,-101,-101,-45.143732979175546,-101,-1,-1,-101,-54.91923163854494,40.76716613769531,-111.84428405761719,-94.11342213888508,-101,-101,-85.09340381613012,-65.22266021552859,-70.863540523795,-101,-1,-1,-101,-58.39018274102364,40.76296849,-111.84575208,40.7701971,-111.84109755
2022-04-25 14:21:41,-101,-1,-1,-101,-1,-1,-86.7314510017377,-101,-101,-101,-1,-1,-101,-1,-1,-74.70523419472,-101,-101,-101,-101,-101,-101,-101,-62.71652816257027,-101,-101,-40.92272786444455,40.77025604248047,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-66.40284082895434,-101,-101,-44.2600204134994,-101,-1,-1,-101,-53.99137760926234,40.7674560546875,-111.8443374633789,-94.68350727186694,-101,-101,-83.70988706949747,-64.74066605403861,-72.64986191075751,-101,-1,-1,-101,-65.51729357894965,40.76292572,-111.84571406,40.77005392,-111.84093749
2022-04-25 14:21:50,-101,-1,-1,-101,-1,-1,-87.58027162261766,-101,-101,-101,-1,-1,-101,-1,-1,-67.61501974205748,-101,-101,-101,-101,-101,-101,-101,-63.10373415759312,-101,-101,-41.20084616122875,40.7702522277832,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-70.97110793323027,-101,-101,-48.17507937396117,-101,-1,-1,-101,-56.86136858164082,40.768192291259766,-111.84452056884766,-93.59350607775932,-101,-101,-82.08208499675041,-72.23889212694543,-71.01940187388496,-101,-1,-1,-101,-56.064513378857875,40.76284387,-111.84562339,40.76980486,-111.84066296
2022-04-25 14:21:54,-101,-1,-1,-101,-1,-1,-90.12618059869172,-101,-101,-101,-1,-1,-101,-1,-1,-68.91622302340382,-101,-101,-101,-101,-101,-101,-101,-65.22485249228492,-101,-101,-62.58553506772387,40.7702522277832,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-81.46580802725879,-101,-101,-63.090832939668076,-101,-1,-1,-101,-61.19838175838461,40.768497467041016,-111.8445816040039,-93.87830698963782,-101,-101,-85.05826609840524,-71.78127511278524,-75.4768533013494,-101,-1,-1,-101,-63.55111230156082,40.76279429,-111.84558314,40.76979585,-111.84065734
2022-04-25 14:22:10,-101,-1,-1,-101,-1,-1,-90.97855776205735,-101,-101,-101,-1,-1,-101,-1,-1,-69.33249552525882,-101,-101,-101,-101,-101,-101,-101,-62.448951053674556,-101,-101,-45.02286167925128,40.77024841308594,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-64.33337772637653,-101,-101,-49.155922128941974,-101,-1,-1,-101,-48.99171708963982,40.76972198486328,-111.84492492675781,-94.4381388016909,-101,-101,-76.08593477204168,-62.383682540645864,-77.42084217253056,-101,-1,-1,-101,-56.81336644287289,40.76270745,-111.84533837,40.76978778,-111.84063927
2022-04-25 14:22:14,-101,-1,-1,-101,-1,-1,-89.20133188760956,-101,-101,-101,-1,-1,-101,-1,-1,-65.9229398177064,-101,-101,-101,-101,-101,-101,-101,-63.492654641474616,-101,-101,-41.04444570441053,40.77024459838867,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-74.4466505292982,-101,-101,-50.58593163286708,-101,-1,-1,-101,-64.84700768098968,40.7700309753418,-111.84489440917969,-92.87333464819761,-101,-101,-80.0383787210037,-80.05729588392812,-71.81565571468943,-101,-1,-1,-101,-56.410477500987184,40.76270906,-111.84526624,40.76978792,-111.84063906
2022-04-25 14:22:18,-101,-1,-1,-101,-1,-1,-89.74106823861804,-101,-101,-101,-1,-1,-101,-1,-1,-66.14330490365327,-101,-101,-101,-101,-101,-101,-101,-65.28311741917722,-101,-101,-41.27773781457612,40.77024459838867,-111.84212493896484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-75.78967641172216,-101,-101,-50.750113550974525,-101,-1,-1,-101,-63.859097223568455,40.77030944824219,-111.84489440917969,-92.40841450349149,-101,-101,-80.12353183325048,-68.89708610403822,-72.51278579421002,-101,-1,-1,-101,-56.5129073796807,40.76269396,-111.84519811,40.7697881,-111.84063892
2022-04-25 14:22:54,-101,-1,-1,-101,-1,-1,-88.36102212367251,-101,-101,-101,-1,-1,-101,-1,-1,-72.0889344013498,-101,-101,-101,-101,-101,-101,-101,-64.96240987147414,-101,-101,-41.13953885639762,40.770233154296875,-111.84211730957031,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-71.04759854904815,-101,-101,-51.65404209968201,-101,-1,-1,-101,-48.27153232006572,40.771785736083984,-111.8426284790039,-93.08382263115217,-101,-101,-83.40441687282424,-67.62456877819479,-68.83942943717705,-101,-1,-1,-101,-55.811675362799456,40.76263715,-111.84462311,40.76979164,-111.84063981
2022-04-25 14:22:58,-101,-1,-1,-101,-1,-1,-87.12913774971165,-101,-101,-101,-1,-1,-101,-1,-1,-66.51490291402256,-101,-101,-101,-101,-101,-101,-101,-60.781101460439835,-101,-101,-46.42191346560981,40.770233154296875,-111.84211730957031,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-69.02559975984029,-101,-101,-46.484161081928846,-101,-1,-1,-101,-55.74783901186257,40.77212905883789,-111.84247589111328,-94.28543030914145,-101,-101,-81.79793890590625,-64.6046467402927,-70.3908861185992,-101,-1,-1,-101,-53.93140770642305,40.76259581,-111.84457706,40.76982437,-111.840659
2022-04-25 14:23:02,-101,-1,-1,-101,-1,-1,-86.4927049297807,-101,-101,-101,-1,-1,-101,-1,-1,-70.70545763033635,-101,-101,-101,-101,-101,-101,-101,-62.18812127998015,-101,-101,-54.7794611845243,40.770233154296875,-111.84211730957031,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-74.75323774889564,-101,-101,-50.73131815036636,-101,-1,-1,-101,-56.9145956904716,40.772396087646484,-111.84235382080078,-93.21393754195527,-101,-101,-80.56484998657326,-67.10088459271003,-69.13567349349523,-101,-1,-1,-101,-53.061297946660545,40.76256137,-111.8445451,40.76983369,-111.84065628
2022-04-25 14:23:09,-101,-1,-1,-101,-1,-1,-86.79470530947205,-101,-101,-101,-1,-1,-101,-1,-1,-70.71413849666202,-101,-101,-101,-101,-101,-101,-101,-63.88905684498,-101,-101,-49.06593209105718,40.77022933959961,-111.84211730957031,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-73.22608914849704,-101,-101,-59.92528079521814,-101,-1,-1,-101,-59.99790009231572,40.772457122802734,-111.84224700927734,-93.4169535566531,-101,-101,-83.63540792974862,-64.73327237803889,-72.14804946529172,-101,-1,-1,-101,-48.0492710478151,40.76247102,-111.84448357,40.76984745,-111.84068396
2022-04-25 14:23:13,-101,-1,-1,-101,-1,-1,-90.23288993168481,-101,-101,-101,-1,-1,-101,-1,-1,-74.33676280796341,-101,-101,-101,-101,-101,-101,-101,-62.937568692969286,-101,-101,-46.601940912453266,40.77022933959961,-111.84211730957031,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-77.17823217422645,-101,-101,-64.17866546027828,-101,-1,-1,-101,-56.02533172703992,40.77248001098633,-111.84224700927734,-93.99729655914305,-101,-101,-82.1063487167302,-63.43187840826123,-69.43297276499321,-101,-1,-1,-101,-48.00607577798169,40.76243157,-111.84442268,40.76984847,-111.84068172
2022-04-25 14:23:17,-101,-1,-1,-101,-1,-1,-87.55013666319905,-101,-101,-101,-1,-1,-101,-1,-1,-71.04708241283629,-101,-101,-101,-101,-101,-101,-101,-56.49207684136984,-101,-101,-40.76641128864133,40.770286560058594,-111.84221649169922,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-70.05557861104607,-101,-101,-53.42412763461805,-101,-1,-1,-101,-58.33290027125819,40.772491455078125,-111.84220123291016,-93.88363224013875,-101,-101,-80.48331248140302,-66.88716203978822,-70.84155173720953,-101,-1,-1,-101,-42.201080254268845,40.76243068,-111.84434026,40.76984362,-111.8406125
2022-04-25 14:23:21,-101,-1,-1,-101,-1,-1,-89.78052540149854,-101,-101,-101,-1,-1,-101,-1,-1,-81.41410397774513,-101,-101,-101,-101,-101,-101,-101,-62.13274197196712,-101,-101,-44.20535225007079,40.77052307128906,-111.84246826171875,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-68.41570540129912,-101,-101,-48.97008809036099,-101,-1,-1,-101,-56.69701115240726,40.77260208129883,-111.8420639038086,-92.88645073096582,-101,-101,-82.66778166769791,-62.162288570766165,-79.36073494752233,-101,-1,-1,-101,-41.15876851202769,40.76244507,-111.84427297,40.76987779,-111.8404766
2022-04-25 14:23:26,-101,-1,-1,-101,-1,-1,-84.09330333347738,-101,-101,-101,-1,-1,-101,-1,-1,-72.95020398197055,-101,-101,-101,-101,-101,-101,-101,-67.1153199370782,-101,-101,-57.311943958450385,40.77079391479492,-111.84284210205078,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-63.09095898167867,-101,-101,-53.065086030238746,-101,-1,-1,-101,-56.719333587045035,40.77279281616211,-111.8417739868164,-94.7284922655826,-101,-101,-84.79396246037909,-73.13326918968086,-74.66239671802124,-101,-1,-1,-101,-53.57846570872758,40.76246454,-111.84418038,40.77000977,-111.84044603
2022-04-25 14:23:30,-101,-1,-1,-101,-1,-1,-89.72155399452038,-101,-101,-101,-1,-1,-101,-1,-1,-74.14527392575566,-101,-101,-101,-101,-101,-101,-101,-64.8713569083277,-101,-101,-59.44905182161616,40.77100372314453,-111.84297180175781,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-57.437913069396416,-101,-101,-51.576370827392694,-101,-1,-1,-101,-51.36659284349363,40.772918701171875,-111.84144592285156,-93.26919856417645,-101,-101,-84.4467449512934,-64.77116456456326,-75.03301643181474,-101,-1,-1,-101,-45.52813534211648,40.76250615,-111.84412011,40.77013433,-111.84056345
2022-04-25 14:23:35,-101,-1,-1,-101,-1,-1,-89.05553714222029,-101,-101,-101,-1,-1,-101,-1,-1,-78.65242528651584,-101,-101,-101,-101,-101,-101,-101,-68.0562149933088,-101,-101,-49.87790556202384,40.77097702026367,-111.84292602539062,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-66.58023845897856,-101,-101,-44.68174792586511,-101,-1,-1,-101,-56.977306220427934,40.77299880981445,-111.8412094116211,-92.37911923501255,-101,-101,-84.4026584149185,-63.9195454708722,-72.9309596669358,-101,-1,-1,-101,-33.89913555020587,40.76252571,-111.84403174,40.77030251,-111.84072524
2022-04-25 14:23:39,-101,-1,-1,-101,-1,-1,-88.93328230468688,-101,-101,-101,-1,-1,-101,-1,-1,-74.63414947545039,-101,-101,-101,-101,-101,-101,-101,-69.30618707479366,-101,-101,-55.970492473251596,40.771114349365234,-111.84303283691406,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-72.01647750918437,-101,-101,-53.59034254711137,-101,-1,-1,-101,-56.97014840217492,40.773014068603516,-111.84100341796875,-94.06482026437958,-101,-101,-83.58807936471413,-74.24482497306627,-84.29600711557401,-101,-1,-1,-101,-37.92187157845798,40.76253616,-111.84395332,40.77043868,-111.84085022
2022-04-25 14:23:43,-101,-1,-1,-101,-1,-1,-90.56743520336339,-101,-101,-101,-1,-1,-101,-1,-1,-75.59924491245704,-101,-101,-101,-101,-101,-101,-101,-61.557593128341914,-101,-101,-63.20596591076295,40.7713737487793,-111.8428726196289,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-79.72685603764107,-101,-101,-52.15168434235538,-101,-1,-1,-101,-58.00947773703732,40.77302169799805,-111.84068298339844,-93.31561656883429,-101,-101,-88.55489556826647,-68.77431022398098,-75.97475754836856,-101,-1,-1,-101,-51.54513593866129,40.76255435,-111.84386026,40.77060933,-111.84101228
2022-04-25 14:23:48,-101,-1,-1,-101,-1,-1,-89.14696925395637,-101,-101,-101,-1,-1,-101,-1,-1,-76.49718761134821,-101,-101,-101,-101,-101,-101,-101,-62.79623782635349,-101,-101,-49.60668956629823,40.771846771240234,-111.84254455566406,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-78.41955462192182,-101,-101,-50.94485862069307,-101,-1,-1,-101,-53.19189292877858,40.77302551269531,-111.84022521972656,-94.13607946703769,-101,-101,-78.9360792260911,-63.18362895780196,-78.35780819993636,-101,-1,-1,-101,-55.027590191869955,40.76260863,-111.84378274,40.77084111,-111.84120745
2022-04-25 14:23:53,-101,-1,-1,-101,-1,-1,-89.05459310801645,-101,-101,-101,-1,-1,-101,-1,-1,-74.41955121067392,-101,-101,-101,-101,-101,-101,-101,-61.185344604592885,-101,-101,-45.83481860497665,40.7723388671875,-111.84227752685547,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-79.7691753526732,-101,-101,-66.32866647795416,-101,-1,-1,-101,-54.77912247315719,40.77295684814453,-111.83980560302734,-92.54997430310404,-101,-101,-86.36933441096505,-70.28188284825912,-77.26906582443296,-101,-1,-1,-101,-43.87827350755274,40.76265282,-111.84370988,40.77100999,-111.84134195
